"sim_id","lon","lat"
"180851_17",-55.6926261356283,-61.3258873966325
"180851_17",-56.0063977529195,-61.4858046378448
"180851_17",-56.5930698175279,-61.6034184602338
"180851_17",-56.3210951104965,-61.5094451501094
"180851_17",-57.1485123376928,-61.4971729782813
"180851_17",-57.6204243501282,-61.6351444961327
"180851_17",-58.0124462809383,-61.7518870631244
"180851_17",-57.6191517347669,-61.760108418863
"180851_17",-58.0416695132989,-61.7665065646593
"180851_17",-58.9782415199894,-61.9529601627363
"180851_17",-58.9374671158255,-62.0186297988235
"180851_17",-58.8766773606285,-61.9493691881436
"180851_17",-59.1935434622378,-61.9208005105314
"180851_17",-59.4682724961315,-62.0068394759659
"180851_17",-59.8438750663128,-61.9816200483554
"180851_17",-59.8955230124305,-62.1239883728761
"180851_17",-60.1494044372874,-62.2851085183933
"180851_17",-59.7248858000791,-62.2767065242322
"180851_17",-59.603938317216,-62.2479574645925
"180851_17",-59.1343868703713,-62.2393181165239
"180851_17",-59.3703470010042,-62.2978292322125
"180851_17",-59.3938456958912,-62.285431258125
"180851_17",-59.8765333193001,-62.2973040819382
"180851_17",-60.0363021539656,-62.3639155647737
"180851_17",-60.2314369793217,-62.4085223562777
"180851_17",-59.7109558720943,-62.3252964921114
"180851_17",-59.8743664048156,-62.2649956317397
"180851_17",-59.9764656278605,-62.2982550665676
"180851_17",-60.7942653328715,-62.4040792865226
"180851_17",-60.9796638550273,-62.4860363323588
"180851_17",-61.9778650452509,-62.6137201048373
"180851_17",-62.1300240491061,-62.6072130750772
"180851_17",-61.6674319917273,-62.5403549104987
"180851_17",-61.3818545106954,-62.3988687867807
"180851_17",-61.1565749473531,-62.386848726502
"180851_17",-60.7633592939695,-62.2425314415103
"180851_17",-60.7479222111902,-62.1590969983499
"180851_17",-61.0047435921328,-62.3387014141142
"180851_17",-60.3760353327186,-62.2808333646605
"180851_17",-60.5486233851539,-62.3710189778464
"180851_17",-60.2607506087537,-62.2675424410614
"180851_17",-60.7516746617017,-62.289383228882
"180851_17",-60.5056284781708,-62.284633055422
"180851_17",-61.1106379668002,-62.4009011757042
"180851_17",-61.685614160016,-62.4972063660851
"180851_17",-61.6962112165263,-62.5443557086751
"180851_17",-61.8417154613487,-62.6931829828709
"180851_17",-62.0453553879786,-62.700527907827
"180851_17",-62.4213398794363,-62.6875935329731
"180851_17",-62.0574882525406,-62.715224978506
"180851_17",-62.3844368537286,-62.629324919174
"180851_17",-61.8350121457669,-62.5297068819874
"180851_17",-62.0419037137384,-62.6128345617838
"180851_17",-62.8740386032412,-62.6926084201763
"180851_17",-63.0304764740266,-62.64289244596
"180851_17",-63.3068935165878,-62.6330297714322
"180851_17",-63.2933262047724,-62.7168672239913
"180851_17",-62.4329228488606,-62.6143333255532
"180851_17",-61.838675552636,-62.4611936803397
"180851_17",-61.7035115443794,-62.2899884689703
"180851_17",-61.5192681327359,-62.2166942797211
"180851_17",-61.2946684833985,-62.159550172616
"180851_17",-62.1815983407286,-62.2506191179327
"180851_17",-62.0065499349367,-62.2379748871033
"180851_17",-61.8211753737844,-62.2132896278095
"180851_17",-60.9160912717389,-62.213079752661
"180851_17",-61.224230095166,-62.2395246135159
"180851_17",-60.7945848903948,-62.2640652581383
"180851_17",-60.5455542951257,-62.2876835588822
"180851_17",-60.5283842479125,-62.2762719808316
"180851_17",-60.1205343860971,-62.2763825512786
"180851_17",-60.948866375391,-62.2768489375633
"180851_17",-61.2840094725659,-62.2478475652207
"180851_17",-61.8943663710575,-62.2771329837723
"180851_17",-62.7208182773983,-62.3714110652085
"180851_17",-61.9443947905666,-62.236663879439
"180851_17",-61.3457845162634,-62.0316235370007
"180851_17",-61.7931660526763,-62.0496791780992
"180851_17",-62.1222862729621,-62.0666906706515
"180851_17",-61.0812259881788,-61.9967817641704
"180851_17",-61.2746011950441,-62.0107231648433
"180851_17",-61.8998040356308,-62.1733367047395
"180851_17",-62.2457530613326,-62.1470482910371
"180851_17",-62.3182818880146,-62.0668422179396
"180851_17",-62.5822131546694,-62.1158106969747
"180851_17",-62.4676044444662,-61.9653929776698
"180851_17",-61.7360712002199,-61.860756603313
"180851_17",-62.1274185224962,-61.9285080604929
"180851_17",-61.1828777097487,-61.7069081816715
"180851_17",-62.0181269386684,-61.825432445501
"180851_17",-61.2283697016956,-61.7254599184418
"180851_17",-61.6130884844236,-61.8036452385176
"180851_17",-61.5799553883614,-61.8299165018197
"180851_17",-61.6654275923081,-61.8173254294092
"180851_17",-61.949459907511,-61.8343275893853
"180851_17",-61.7313050514268,-61.7413471126629
"180851_17",-62.7878167401689,-62.0364732052443
"180851_17",-62.8468563116368,-62.0515183169006
"180851_17",-62.5643558192396,-61.8847156759049
"180851_17",-62.8891105083807,-61.859177859891
"180851_17",-62.0249433073556,-61.6982257385879
"180851_17",-62.0283275474343,-61.6064680618395
"180851_17",-61.5972881144644,-61.5069298709319
"180851_17",-61.160550956258,-61.5554867961219
"180851_17",-61.2136749173935,-61.6285392309727
"180851_17",-61.7900971420599,-61.7466870580781
"180851_17",-61.5556124097165,-61.6604669772649
"180851_17",-61.486427628084,-61.6533159746963
"180851_17",-61.087825210926,-61.6822101518455
"180851_17",-62.1076920789468,-61.7792868164459
"180851_17",-62.3955597763172,-61.8790119472133
"180851_17",-62.3340330462051,-61.9417537900241
"180851_17",-62.0669083241972,-61.775768506874
"180851_17",-61.9912830860937,-61.7610032577995
"180851_17",-62.7539214391653,-61.8717424220149
"180851_17",-62.9344714262455,-61.9637155451975
"180851_17",-62.3189099574102,-62.1362867442682
"180851_17",-61.7446245774427,-62.0987217923687
"180851_17",-61.9373831807084,-62.1426217698359
"180851_17",-60.7940233396692,-61.9900925911236
"180851_17",-61.1990404374007,-61.8855076256877
"180851_17",-62.5180556806004,-62.1317585596882
"180851_17",-62.0260815461357,-62.0130182608205
"180851_17",-61.2347282386017,-61.828121603758
"180851_17",-61.0569106156717,-61.8587951034336
"180851_17",-60.8433839602305,-61.7017503391286
"180851_17",-60.9471778677646,-61.6928422838743
"180851_17",-60.8167331522752,-61.594893457388
"180851_17",-61.4814444946297,-61.7623696945693
"180851_17",-61.7685701164688,-61.6821539588211
"180851_17",-62.2562599444338,-61.72496725042
"180851_17",-62.7938741576879,-61.7981488598753
"180851_17",-62.8629167365816,-61.7589815481068
"180851_17",-63.5406384817499,-61.8703176525749
"180851_17",-63.8178437784086,-61.9495297516721
"180851_17",-64.781132916091,-62.123419915728
"180851_17",-64.4957860464752,-62.0171446432409
"180851_17",-63.9387696246235,-61.8882686797416
"180851_17",-63.4399113556282,-61.9316620253268
"180851_17",-63.3224652124721,-62.0164737395477
"180851_17",-63.5664974293399,-62.0778280758549
"180851_17",-63.761747744694,-62.120069099103
"180851_17",-64.2951589070786,-62.130572811604
"180851_17",-63.8799749662174,-61.9556725937757
"180851_17",-63.793107262948,-61.9285332652407
"180851_17",-63.5324138257584,-61.8831447399765
"180851_17",-63.8135529433128,-62.0371201587687
"180851_17",-63.2931911988205,-62.102902919459
"180851_17",-63.6467132754823,-62.1299942743633
"180851_17",-63.6693258994463,-62.0013258518376
"180851_17",-63.4819193432704,-61.90021041725
"180851_17",-63.9571716182745,-61.9784026905197
"180851_17",-63.1582406445213,-61.8053609294797
"180851_17",-62.6449770157506,-61.733890652697
"180851_17",-61.886476740053,-61.639039086381
"180851_17",-62.2025782127117,-61.6213273277125
"180851_17",-61.6898245341356,-61.5445406795877
"180851_17",-61.051135698447,-61.4581886447357
"180851_17",-60.8993150826361,-61.3653858871225
"180851_17",-60.732890814393,-61.2697808087985
"180851_17",-60.3184525264829,-61.215735506641
"180851_17",-60.326365169648,-61.2824714988946
"180851_17",-60.9658027273313,-61.3060878480063
"180851_17",-62.1220218024037,-61.5302846964542
"180851_17",-62.1620488850454,-61.4648883728938
"180851_17",-61.6315069245487,-61.2487006695578
"180851_17",-61.817357129599,-61.3231889562036
"180851_17",-61.8008780043111,-61.4037458471042
"180851_17",-62.1441043073212,-61.4733325889349
"180851_17",-62.5633692523534,-61.5652538514272
"180851_17",-62.0601973594946,-61.673376048824
"180851_17",-61.8026865599131,-61.6893451362686
"180851_17",-61.4574155907122,-61.5874203557771
"180851_17",-62.0349079175563,-61.681871336472
"180851_17",-61.4445972229628,-61.7312570017248
"180851_17",-61.4979978327029,-61.873865235383
"180851_17",-61.8457698177632,-62.0001341697875
"180851_17",-61.618226772257,-61.9373474203208
"180851_17",-62.212329874409,-61.8944589932322
"180851_17",-61.9962136698043,-61.8722222166504
"180851_17",-62.7419869364433,-61.8849061683489
"180851_17",-62.5287094663503,-61.9224764426079
"180851_17",-63.0670754932882,-61.9812563828111
"180851_17",-62.5669982975975,-61.8798136800646
"180851_17",-62.2224657951079,-61.7509446390501
"180851_17",-62.4456450238626,-61.7173429121779
"180851_17",-62.7421014020879,-61.8062678718826
"180851_17",-62.2947614135911,-61.7509772526219
"180851_17",-62.4949804438166,-61.7907158754049
"180851_17",-62.783313472717,-61.7922639300021
"180851_17",-62.8909974008867,-61.8939760836701
"180851_17",-62.3444605008277,-61.77076692381
"180851_17",-62.5688916331054,-61.8179929290762
"180851_17",-62.3513091914989,-61.8481459556812
"180851_17",-62.3644078782336,-61.8593350525703
"180851_17",-62.3696859049395,-61.840068802071
"180851_17",-62.6221737027819,-61.8998867615786
"180851_17",-62.3764857595493,-61.8397746116934
"180851_17",-63.2256565088135,-61.8934754553969
"180851_17",-63.3571405096487,-61.825112213073
"180851_17",-63.8260376298581,-61.8810966418717
"180851_17",-63.7302532672062,-61.8241869851601
"180851_17",-64.6081384404137,-61.9862825962799
"180851_17",-65.0121857147891,-62.0538836228623
"180851_17",-64.6771149137432,-61.8885574584997
"180851_17",-65.284354531516,-61.9680644141418
"180851_17",-65.910376483881,-61.8845093409302
"180851_17",-66.6619478009882,-61.9333906482834
"180851_17",-66.4405563204009,-61.8937844624035
"180851_17",-66.6192239894191,-61.9716209012867
"180851_17",-66.8203014291891,-62.0783326728856
"180851_17",-66.954168748208,-62.0323615831961
"180851_17",-67.4552115544772,-62.0850224515678
"180851_17",-67.9470377605303,-62.1629712731409
"180851_17",-68.0667757767843,-62.2534072077096
"180851_17",-67.8827520259663,-62.2468295199992
"180851_17",-68.4173707463513,-62.3798940958922
"180851_17",-68.7403443826071,-62.3006635646385
"180851_17",-69.4955446186535,-62.3736114102916
"180851_17",-69.7050444952383,-62.3853740155486
"180851_17",-69.6330896341403,-62.3594362768883
"180851_17",-69.6729775623335,-62.3507156250684
"180851_17",-70.1772474761442,-62.4503859099866
"180851_17",-69.89972429351,-62.4350247597555
"180851_17",-69.883970615799,-62.532110477304
"180851_17",-69.8217696038857,-62.5166814754327
"180851_17",-69.9316056378047,-62.4193867418946
"180851_17",-70.2229963064251,-62.2697279481067
"180851_17",-69.3684384349357,-62.2686045354125
"180851_17",-69.5954584261841,-62.2013176089817
"180851_17",-69.1814511763261,-62.1043970539399
"180851_17",-69.2280417498646,-62.1332794686071
"180851_17",-68.7543515503914,-61.9500376994828
"180851_17",-68.3097147511772,-61.8177432881726
"180851_17",-68.0108148712237,-61.7595592522284
"180851_17",-68.5378595742487,-61.8998811765443
"180851_17",-67.9960309544495,-62.0021667726867
"180851_17",-67.5128978895775,-61.9646070061749
"180851_17",-67.4014841638404,-62.0572026673563
"180851_17",-67.833263061957,-62.1774654252443
"180851_17",-68.2262960315824,-62.1762539126097
"180851_17",-68.289868476879,-62.1276293758856
"180851_17",-67.8587675773932,-62.1086803640858
"180851_17",-68.1491177610418,-62.0965732772115
"180851_17",-68.482612311241,-62.208451940922
"180851_17",-69.5437204608058,-62.3864032519423
"180851_17",-68.6160104967643,-62.3476479542091
"180851_17",-68.4965350032878,-62.3051323673057
"180851_17",-67.412248363292,-62.059770031803
"180851_20",-60.7587234202008,-62.4646776937607
"180851_20",-61.6316735922183,-62.470786738031
"180851_20",-62.3271182819203,-62.4596325292837
"180851_20",-62.7052015563933,-62.4919685989752
"180851_20",-62.4223997711362,-62.5139597352586
"180851_20",-62.3320737097092,-62.5769347382323
"180851_20",-63.4808095412102,-62.6343531297789
"180851_20",-63.1124719644211,-62.7306747706936
"180851_20",-63.0395801536735,-62.7538682410011
"180851_20",-62.8477438046487,-62.8363541803454
"180851_20",-63.8540798926055,-62.9382760420705
"180851_20",-64.5555578723024,-62.9890174764058
"180851_20",-64.8095636073252,-63.0183708583754
"180851_20",-64.8912231391934,-63.0426170653671
"180851_20",-65.5477729359973,-62.9243569684291
"180851_20",-65.5638801807373,-62.7974140309156
"180851_20",-65.9639131847162,-62.658539545173
"180851_20",-66.3433821398301,-62.6591665125974
"180851_20",-66.395253706865,-62.7206804130313
"180851_20",-65.6873480681154,-62.7802451022884
"180851_20",-65.8828052696244,-62.8143187066071
"180851_20",-66.3431016198229,-62.8012451086248
"180851_20",-66.830801495386,-62.6598437581945
"180851_20",-67.1787209751033,-62.5749742967896
"180851_20",-66.9891292373832,-62.582088248369
"180851_20",-67.2016136547735,-62.5764716075494
"180851_20",-67.2057421948345,-62.6212965487276
"180851_20",-67.7945015096122,-62.6073037184961
"180851_20",-67.8995159351727,-62.55572680214
"180851_20",-66.991530017537,-62.5949078439615
"180851_20",-66.8613697372671,-62.7377442747186
"180851_20",-66.833909599456,-62.895627426501
"180851_20",-67.7372191349126,-62.8659425821379
"180851_20",-67.8268623934141,-62.7728178098732
"180851_20",-67.8670997035359,-62.8227064458969
"180851_20",-67.387490047411,-62.8355054310202
"180851_20",-67.948915005397,-62.8411814505603
"180851_20",-67.7059059761816,-62.8372021037412
"180851_20",-67.4368741356369,-62.7758862237888
"180851_20",-67.2319067046919,-62.6758410445418
"180851_20",-66.9405469831491,-62.7824744881985
"180851_20",-67.1368526506795,-62.7162783153743
"180851_20",-67.0549094244612,-62.6650404815517
"180851_20",-66.8305204215439,-62.7013680767484
"180851_20",-66.8332264521937,-62.7643963962214
"180851_20",-66.31474120516,-62.7102020076534
"180851_20",-66.240290696686,-62.63006917264
"180851_20",-66.205559768122,-62.5683900645344
"180851_20",-66.7051030625384,-62.6088877691207
"180851_20",-66.8387957987649,-62.5807716204688
"180851_20",-66.2304790657236,-62.3864669654805
"180851_20",-66.8547925657802,-62.2870119657915
"180851_20",-67.2585487644936,-62.4071596457897
"180851_20",-66.9681231105129,-62.4229163163153
"180851_20",-67.0127844768972,-62.4547348219127
"180851_20",-67.0989366036512,-62.5856984145347
"180851_20",-66.8913884374639,-62.5879837076006
"180851_20",-66.8363929377468,-62.5585728522601
"180851_20",-66.354803830565,-62.4860983977348
"180851_20",-65.6205933108703,-62.4950250396763
"180851_20",-65.7931643648293,-62.5719774187846
"180851_20",-65.5416868274173,-62.7265562747619
"180851_20",-65.4583165598103,-62.7847663074184
"180851_20",-66.3046119071172,-62.7096571808004
"180851_20",-66.3978289760124,-62.7420836774082
"180851_20",-67.0705985039261,-62.6990091676468
"180851_20",-68.5996857380159,-62.6946203557688
"180851_20",-68.5612039432525,-62.747798968282
"180851_20",-68.4221372662831,-62.6995035780236
"180851_20",-69.1126263974339,-62.5419337389856
"180851_20",-69.7137456134269,-62.6713277328515
"180851_20",-70.3650916233849,-62.7064852992146
"180851_20",-69.8711382004872,-62.7137518265636
"180851_20",-70.2630624978834,-62.6360302359657
"180851_20",-70.741783398385,-62.5519694461661
"180851_20",-70.9367105495603,-62.5895608660311
"180851_20",-70.2081546560952,-62.657072377685
"180851_20",-69.8481383822864,-62.7836068636511
"180851_20",-69.1672021872281,-62.9238829563825
"180851_20",-69.5843694191459,-62.9303900429393
"180851_20",-69.1212130665204,-62.9369935365729
"180851_20",-69.2483699811606,-63.0174599198517
"180851_20",-68.7802435124402,-63.1152160477959
"180851_20",-67.9375993671794,-63.2299322971083
"180851_20",-66.744633087397,-63.1846089164001
"180851_20",-68.1229576200527,-63.2322010322006
"180851_20",-68.9411895146081,-63.2765506636301
"180851_20",-69.490400991671,-63.4221956035151
"180851_20",-69.1444356803347,-63.4211826915218
"180851_20",-69.4317563752603,-63.4119928942939
"180851_20",-70.1109201210022,-63.3580582450177
"180851_20",-69.9085961256019,-63.3681197674787
"180851_20",-70.0270854670442,-63.3335630020379
"180851_20",-70.0269515099483,-63.3130066997026
"180851_20",-69.8669369573337,-63.2556062571157
"180851_20",-70.5436720048778,-63.2533899184121
"180851_20",-70.0923105718414,-63.3218194808596
"180851_20",-69.4496012762346,-63.4247572382737
"180851_20",-69.2484092588402,-63.4801927138982
"180851_20",-68.7109788447639,-63.4187432415948
"180851_20",-68.6682791173424,-63.4205910802609
"180851_20",-68.1918310968058,-63.4519243750191
"180851_20",-68.6994066917642,-63.5304725994819
"180851_20",-67.7021594947242,-63.5691889161049
"180851_20",-67.896810875329,-63.489607948371
"180851_20",-68.9219108163541,-63.4563264857116
"180851_20",-69.2460223156064,-63.5181062420618
"180851_20",-70.307076193406,-63.5807997684407
"180851_20",-70.7915489544493,-63.5490824638945
"180851_20",-69.5788108531466,-63.4320419313225
"180851_20",-69.6734245040284,-63.3573626520696
"180851_20",-68.7814948881089,-63.3383689731802
"180851_20",-69.1088617977297,-63.2961816015649
"180851_20",-68.7361336757912,-63.3172704320183
"180851_20",-68.1895606576483,-63.3328317527533
"180851_20",-68.74447390409,-63.2875954546827
"180851_20",-69.1164863696366,-63.2878534853213
"180851_20",-68.2427073998147,-63.3236046740423
"180851_20",-68.300689147633,-63.3772837178451
"180851_20",-68.2410928808432,-63.530355481368
"180851_20",-68.3286393367008,-63.5882605863193
"180851_20",-68.5522876362274,-63.7309360466124
"180851_20",-68.4718016433687,-63.8557587752227
"180851_20",-69.0324335972546,-63.9042562975486
"180851_20",-68.8811723792758,-63.8390894029562
"180851_20",-68.8218364928039,-63.7642931033858
"180851_20",-68.9196963799944,-63.760530079857
"180851_20",-69.1913806222158,-63.8313381514056
"180851_20",-70.0005377288813,-63.7931132402408
"180851_20",-69.2411041447383,-63.5416652996389
"180851_20",-69.8216500067367,-63.4521792722245
"180851_20",-69.634167366189,-63.4360813554466
"180851_20",-69.6278855902974,-63.4521001849864
"180851_20",-69.9459565424798,-63.3154376676546
"180851_20",-70.2745443898894,-63.2046523114388
"180851_20",-69.7156708301697,-63.2800800667797
"180851_20",-69.2462376335428,-63.1861909493442
"180851_20",-68.7795404624422,-63.1440048486098
"180851_20",-68.3168109812544,-63.1612041580672
"180851_20",-67.856664552418,-63.1583661036041
"180851_20",-67.9502154469287,-63.1782981173009
"180851_20",-67.9023822140906,-63.1204510790317
"180851_20",-67.3886126535745,-63.2007703558786
"180851_20",-67.5345712820461,-63.2369068193963
"180851_20",-67.3328356679346,-63.3290808920231
"180851_20",-67.1551988136122,-63.299344679507
"180851_20",-67.5493905245928,-63.3047027724893
"180851_20",-68.2849568898885,-63.2584025829156
"180851_20",-67.8480143198845,-63.2920179764583
"180851_20",-66.9438755712319,-63.2674145401531
"180851_20",-66.4705733054618,-63.0857185810921
"180851_20",-67.4633364134856,-62.9816221999568
"180851_20",-67.4955965794167,-62.874695065808
"180851_20",-66.9658434301149,-62.7550807799562
"180851_20",-67.4639474366626,-62.6527817521778
"180851_20",-67.3093746212649,-62.5581060389082
"180851_20",-67.7881832879822,-62.4558192092743
"180851_20",-68.4187121057765,-62.403082857271
"180851_20",-68.6911740669135,-62.4314172977512
"180851_20",-69.1159328193476,-62.4276680952925
"180851_20",-68.4890401157236,-62.3823863544556
"180851_20",-69.4073750563558,-62.3224588522184
"180851_20",-69.5382980373312,-62.3328484793934
"180851_20",-68.9842748303902,-62.3988364963988
"180851_20",-69.0916272198393,-62.5506836860588
"180851_20",-69.319677807697,-62.5123717660442
"180851_20",-69.7995036439822,-62.6039844581335
"180851_20",-70.7272010926998,-62.6635304779029
"180851_20",-70.3057198464044,-62.7888642562044
"180851_20",-70.2432513826119,-62.8398890610952
"180851_20",-71.0486800055957,-62.7860058891313
"180851_20",-70.9756883380923,-62.8156546025537
"180851_20",-71.0163933350667,-62.7784830668376
"180851_20",-70.219647868191,-62.7908868536416
"180851_20",-69.8529018051515,-62.8103170939701
"180851_20",-70.0274858492107,-62.8479823393235
"180851_20",-69.3951851240322,-62.9055670046161
"180851_20",-69.5833090288552,-62.8922726028001
"180851_20",-69.638001644829,-62.858593406365
"180851_20",-69.1078579165698,-62.8604182950635
"180851_20",-69.3792672885074,-62.9459193530929
"180851_20",-69.4208144990665,-62.9121442430227
"180851_20",-69.200267758742,-62.7622795924733
"180851_20",-69.3063916143951,-62.7451106278383
"180851_20",-69.7388693866931,-62.7258197788328
"180851_20",-69.9227694988221,-62.616723596651
"180851_20",-70.3049009205682,-62.4910003669902
"180851_20",-69.7058200228062,-62.4450831499051
"180851_20",-70.3166383808894,-62.4123695405347
"180851_20",-69.6133096640001,-62.4317595199987
"180851_20",-68.9201052636043,-62.3594438303807
"180851_20",-68.0613317176435,-62.4071986371329
"180851_20",-68.606253522098,-62.4779091212776
"180851_20",-68.6077589449201,-62.4313573225333
"180851_20",-68.6288179731246,-62.4619005884806
"180851_20",-67.7431313765124,-62.3656745813563
"180851_20",-67.5823433415036,-62.3153949711177
"180851_20",-68.4954287169758,-62.412322491285
"180851_20",-68.9636510560388,-62.4791448344961
"180851_20",-70.1962748746204,-62.4652177645904
"180851_20",-69.2928234942646,-62.5235012769037
"180851_20",-69.3920623923587,-62.6614714961918
"180851_20",-69.1494510221465,-62.6582097549051
"180851_20",-68.7746792845077,-62.5860218329654
"180851_20",-68.7948934530182,-62.6517517797151
"180851_20",-68.5419115635628,-62.5930962002373
"180851_20",-68.631213521927,-62.5047368245245
"180851_20",-68.3608923820487,-62.595523721218
"180851_20",-68.5074811636013,-62.5217254236219
"180851_20",-67.7296303167273,-62.4605269966276
"180851_20",-68.0375326221455,-62.5247985112646
"180851_20",-67.5153277900923,-62.4550389301152
"180851_20",-67.2839020678427,-62.5741591627712
"180851_20",-67.0377218422945,-62.4802579748544
"180851_20",-66.9192533106235,-62.4263795888621
"180851_20",-67.1612104655702,-62.4545033443988
"180851_20",-67.3352373628862,-62.5207139716169
"180851_20",-67.6285202129593,-62.4244527455997
"180851_20",-68.0257887158489,-62.3214825455609
"180851_20",-68.4663989846633,-62.2941773750724
"180851_20",-68.2244802778057,-62.3066563541443
"180851_20",-68.0132740300242,-62.3069696366414
"180851_20",-67.809948396142,-62.2590728854394
"180851_20",-68.5135354054577,-62.2514587424211
"180851_20",-68.5128566260134,-62.2697959541497
"180851_20",-69.1168613107848,-62.2646390094711
"180851_20",-70.0715248934544,-62.2147421771398
"180851_20",-70.2568670353784,-62.3053185074195
"180851_20",-70.0725203727024,-62.3101094282578
"180851_20",-70.1599952703526,-62.1893116581509
"180851_20",-69.9798380150031,-62.3208480760537
"180851_20",-70.2677404650049,-62.3583874072366
"180851_20",-70.3167140988498,-62.3209653618857
"180851_20",-69.812853114351,-62.2809238423111
"180851_20",-69.0026645834549,-62.3333741854984
"180851_20",-69.2084471472182,-62.2107889513451
"180851_20",-69.2010995609477,-62.208080238393
"180851_20",-69.2061124148649,-62.196775471545
"180851_20",-69.1131661342796,-62.2873619178563
"180851_20",-69.461216544632,-62.3368836271068
"180851_20",-68.840178133612,-62.3204525391915
"180851_20",-68.6673821402187,-62.2494776171417
"180851_20",-68.845528702958,-62.272531709864
"180851_20",-68.2945213863052,-62.0486088782531
"180851_20",-68.9994662634538,-62.084576730956
"180851_20",-69.4308821632247,-62.0841809353953
"180851_20",-69.2621815443226,-62.1137716760019
"180851_20",-68.7215577989166,-62.1625055538989
"180851_20",-69.2140603781046,-62.1095907484726
"180851_20",-69.2171828719991,-62.1165048493392
"180851_20",-69.5013665094699,-62.1439217663685
"180851_20",-69.7701929763033,-62.2448656934408
"180851_20",-69.1781973229969,-62.3715226580253
"180851_20",-68.3071512640095,-62.3285178141522
"180851_20",-68.2119205688977,-62.2315299517675
"180851_20",-69.3686537459112,-62.1260787862504
"180851_20",-69.0535595832814,-62.0389547383935
"180851_20",-68.6826892481998,-62.0826336059611
"180851_20",-68.6915038029361,-62.0926200787511
"180851_20",-68.5377807620272,-62.2417534611185
"180851_20",-68.9606429904981,-62.226208314606
"180851_20",-68.2620341367643,-62.1418657261963
"180851_20",-68.4716156939383,-62.0010186462754
"180851_20",-67.9125000391934,-62.0664958684036
"180851_20",-67.4010303359061,-62.0284470143095
"180851_20",-67.3215109798401,-62.0144278341768
"180851_20",-67.2987238140664,-61.9784581872315
"180851_20",-66.5998632987854,-61.8342035356706
"180851_20",-65.9331206286041,-61.8243591102445
"180851_20",-64.7760015009347,-61.8575998442735
"180851_20",-65.1698497316112,-61.9074842275498
"180851_20",-66.2247348784529,-61.9527677251429
"180851_20",-66.0943927787302,-62.0388254176682
"180851_20",-65.4634754411742,-62.1015783446932
"180851_20",-64.8808661902083,-62.1465175743562
"180851_20",-64.2658684534807,-62.1209420575551
"180851_20",-63.6763684238496,-62.0486812006021
"180851_20",-63.5717680537999,-62.0381418145456
"180851_20",-63.4784888046548,-62.0980775360457
"180851_20",-62.8715077669708,-62.0694012363014
"180851_20",-63.1969629558565,-62.0245874343956
"180851_20",-63.4888331118763,-62.0745427949048
"180851_42",-60.7587234202008,-62.4646776937607
"180851_42",-61.4832393307171,-62.3641130734357
"180851_42",-61.1816131334313,-62.3466632859139
"180851_42",-60.3199682293463,-62.2792472148807
"180851_42",-60.435811200542,-62.3336914667385
"180851_42",-60.5373417889216,-62.2284317248111
"180851_42",-60.4089874148679,-62.1037806566051
"180851_42",-60.4469033669859,-62.0143883751925
"180851_42",-60.7984826367631,-62.0035296574476
"180851_42",-60.2595220698817,-62.0305553576336
"180851_42",-61.6215322922054,-61.9363763843006
"180851_42",-61.6114114535323,-61.9314503904416
"180851_42",-61.3214970181776,-61.8757894464204
"180851_42",-62.3217573547402,-61.9064864219303
"180851_42",-62.778195358645,-61.7865917698587
"180851_42",-62.494237125406,-61.7483796333836
"180851_42",-62.2531799731766,-61.7917982104434
"180851_42",-62.381376773304,-61.7809163587397
"180851_42",-62.6968519025426,-61.8217557575953
"180851_42",-63.2821477737025,-61.8045409418733
"180851_42",-63.8535190234169,-61.8222866867895
"180851_42",-64.2784102629433,-61.7411027028751
"180851_42",-64.5733835284561,-61.842043221742
"180851_42",-65.1484211486909,-61.8466293248588
"180851_42",-65.1325417476552,-61.7812315594418
"180851_42",-65.6009972855232,-61.6508240787162
"180851_42",-65.9578736215843,-61.7266120051145
"180851_42",-66.4671545249134,-61.7495646331485
"180851_42",-65.8987443347666,-61.8359350754106
"180851_42",-65.5969133294975,-61.6991664708598
"180851_42",-65.736917079933,-61.767623070839
"180851_42",-65.3895342618879,-61.7386710541554
"180851_42",-64.8841498557602,-61.6913228500291
"180851_42",-64.3452710894062,-61.7967938723562
"180851_42",-63.7721307229143,-61.8388826033632
"180851_42",-63.7469110746907,-61.8737523763151
"180851_42",-64.7795937080404,-61.8037143501081
"180851_42",-64.9250291439069,-61.7552235095048
"180851_42",-64.9645447427431,-61.6727800524404
"180851_42",-64.0794614078648,-61.7032825496145
"180851_42",-64.6245602805585,-61.6658507687675
"180851_42",-64.0953078498801,-61.803145117085
"180851_42",-63.9598078763768,-61.8400479045649
"180851_42",-63.6737363774975,-61.8745953916275
"180851_42",-62.9669176899911,-61.9251434608543
"180851_42",-63.0096419928868,-62.0297978170118
"180851_42",-63.1066158101525,-61.9049277898043
"180851_42",-63.2455765924606,-61.8839726269094
"180851_42",-62.9156367326449,-61.9371102855136
"180851_42",-63.0541068846368,-61.8455171903673
"180851_42",-62.9093349092839,-61.8868476956054
"180851_42",-62.8564018827465,-61.9348079841597
"180851_42",-62.8944232113311,-61.8803952529092
"180851_42",-62.5184602851998,-61.9739828324297
"180851_42",-62.0913387464693,-62.1376914975629
"180851_42",-61.5366457471065,-62.198295521529
"180851_42",-60.6643742104934,-62.2197437641706
