"id","date","lon","lat","presence","track_id","bathy","day","sst","ice_conc","ice_na","ice_pct","uo","vo","ssh","dist_shelf","geometry"
"173712",2018-07-16 19:00:00,-59.1951144165088,-62.2500665519764,1,"173712_real",-9,2018-07-16,-1.25898005068302,0.162015137029812,FALSE,16.2015137029812,0.00366222113370895,0.399182103574276,-1.69927060604095,-19884.0201191469,c(-59.1951144165088, -62.2500665519764)
"173712",2018-07-17 01:00:00,-59.2145613944377,-62.2615301152768,1,"173712_real",-23,2018-07-17,-1.14178897440434,0.147289956221357,FALSE,14.7289956221357,-0.00183111056685448,0.177617724984884,-1.6772972792387,-19682.5638479596,c(-59.2145613944377, -62.2615301152768)
"173712",2018-07-17 07:00:00,-59.2405786750829,-62.2783969372124,1,"173712_real",-43,2018-07-17,-1.14178897440434,0.147289956221357,FALSE,14.7289956221357,-0.00183111056685448,0.177617724984884,-1.6772972792387,-19494.5664591715,c(-59.2405786750829, -62.2783969372124)
"173712",2018-07-17 13:00:00,-59.26815612227,-62.2972547862052,1,"173712_real",-131,2018-07-17,-1.46259954571724,0.244415112538263,FALSE,24.4415112538263,-0.0653096102178097,0.210577715188265,-1.67119357734919,-19516.7431934262,c(-59.26815612227, -62.2972547862052)
"173712",2018-07-17 19:00:00,-59.2953957958054,-62.317211835806,1,"173712_real",-225,2018-07-17,-1.54023863375187,0.0947981199715286,FALSE,9.47981199715286,-0.0280770286917686,0.136722922325134,-1.66539506055415,-19776.2669826204,c(-59.2953957958054, -62.317211835806)
"173712",2018-07-18 01:00:00,-59.3203967776091,-62.3373788855236,1,"173712_real",-258,2018-07-18,-1.53437907993793,0.111430707620457,FALSE,11.1430707620457,-0.0286873988807201,0.149540696293116,-1.67760246433318,-18519.7806943781,c(-59.3203967776091, -62.3373788855236)
"173712",2018-07-18 07:00:00,-59.3412531862699,-62.35686883354,1,"173712_real",-144,2018-07-18,-1.53437907993793,0.111430707620457,FALSE,11.1430707620457,-0.0286873988807201,0.149540696293116,-1.67760246433318,-17133.159666076,c(-59.3412531862699, -62.35686883354)
"173712",2018-07-18 13:00:00,-59.3560523669481,-62.3747961783866,1,"173712_real",-57,2018-07-18,-1.53437907993793,0.111430707620457,FALSE,11.1430707620457,-0.0286873988807201,0.149540696293116,-1.67760246433318,-15813.200157599,c(-59.3560523669481, -62.3747961783866)
"173712",2018-07-19 07:00:00,-59.3326935665222,-62.406246774396,1,"173712_real",-54,2018-07-19,-1.60103150457144,0.0881984923034906,FALSE,8.81984923034906,0.0915555283427238,0.0854518264532089,-1.69408245943487,-12218.0503013269,c(-59.3326935665222, -62.406246774396)
"173712",2018-07-19 13:00:00,-59.3032792100514,-62.4101206661273,1,"173712_real",-146,2018-07-19,-1.60103150457144,0.0881984923034906,FALSE,8.81984923034906,0.0915555283427238,0.0854518264532089,-1.69408245943487,-11042.8223854301,c(-59.3032792100514, -62.4101206661273)
"173712",2018-07-19 19:00:00,-59.2758663089698,-62.4162964608138,1,"173712_real",-180,2018-07-19,-1.6039612814784,0.0872066407464445,FALSE,8.72066407464445,0.0872829370200634,0.0738547928631306,-1.69804986566305,-9727.95425508276,c(-59.2758663089698, -62.4162964608138)
"173712",2018-07-20 01:00:00,-59.2589634572887,-62.4289883804144,1,"173712_real",-217,2018-07-20,-1.59443950653076,0,FALSE,0,0.115359965711832,0.0238044373691082,-1.69469282962382,-8070.12171735305,c(-59.2589634572887, -62.4289883804144)
"173712",2018-07-20 07:00:00,-59.2661127735075,-62.4550850299699,1,"173712_real",-364,2018-07-20,-1.59443950653076,0,FALSE,0,0.115359965711832,0.0238044373691082,-1.69469282962382,-5797.00371292952,c(-59.2661127735075, -62.4550850299699)
"173712",2018-07-20 13:00:00,-59.2820980656205,-62.4839252376198,1,"173712_real",-521,2018-07-20,-1.56953640282154,0.0919370097108185,FALSE,9.19370097108185,0.191656239330769,0.0427259132266045,-1.70415356755257,-3687.14994161977,c(-59.2820980656205, -62.4839252376198)
"173712",2018-07-20 19:00:00,-59.3029534140107,-62.5112706576085,1,"173712_real",-602,2018-07-20,-1.55854973942041,0.0489440595265478,FALSE,4.89440595265478,0.199591051787138,0.0451673939824104,-1.70049134641886,-1899.51423115594,c(-59.3029534140107, -62.5112706576085)
"173712",2018-07-21 01:00:00,-59.3243229373662,-62.5313620746937,1,"173712_real",-696,2018-07-21,-1.52119508385658,0,TRUE,0,0.188604388386011,0.0415051728487015,-1.69133579358459,-510.57030073589,c(-59.3243229373662, -62.5313620746937)
"173712",2018-07-21 07:00:00,-59.3426820110242,-62.5352090250988,1,"173712_real",-724,2018-07-21,-1.52119508385658,0,TRUE,0,0.188604388386011,0.0415051728487015,-1.69133579358459,-505.209009734899,c(-59.3426820110242, -62.5352090250988)
"173712",2018-07-21 13:00:00,-59.3678954512553,-62.5342551929607,1,"173712_real",-720,2018-07-21,-1.52119508385658,0,TRUE,0,0.188604388386011,0.0415051728487015,-1.69133579358459,-1087.57951330653,c(-59.3678954512553, -62.5342551929607)
"173712",2018-07-21 19:00:00,-59.4078518689603,-62.532244084987,1,"173712_real",-665,2018-07-21,-1.53364663571119,0,TRUE,0,0.180669575929642,0.0402844324707985,-1.68797875754535,-1651.04974043587,c(-59.4078518689603, -62.532244084987)
"173712",2018-07-22 01:00:00,-59.4753383094203,-62.5338821525532,1,"173712_real",-671,2018-07-22,-1.54243596643209,0.0128177739679813,FALSE,1.28177739679813,0.0842310860753059,0.0585955381393433,-1.67668690904975,-1792.62115547185,c(-59.4753383094203, -62.5338821525532)
"173712",2018-07-22 07:00:00,-59.5935287521013,-62.5456886395726,1,"173712_real",-18,2018-07-22,-1.60103150457144,0.0181203649844974,FALSE,1.81203649844974,0.114139225333929,0.0994903407990932,-1.68187505565584,-4522.43064368145,c(-59.5935287521013, -62.5456886395726)
"173712",2018-07-22 13:00:00,-59.7195894905814,-62.5599545941036,1,"173712_real",-274,2018-07-22,-1.57905817776918,0.0152974028605968,FALSE,1.52974028605968,0.0762962736189365,0.080568864941597,-1.67455061338842,-6785.44832830092,c(-59.7195894905814, -62.5599545941036)
"173712",2018-07-22 19:00:00,-59.8348042389909,-62.5737724087421,1,"173712_real",-482,2018-07-22,-1.58931239694357,0.0149159214925021,FALSE,1.49159214925021,0.0183111056685448,0.0811792351305485,-1.67149876244366,-8301.43486235905,c(-59.8348042389909, -62.5737724087421)
"173712",2018-07-23 01:00:00,-59.9131310486918,-62.5832911207251,1,"173712_real",-5,2018-07-23,-1.5373088568449,0.0102237006649375,FALSE,1.02237006649375,0.0494399853050709,-0.0128177739679813,-1.67241431772709,-10053.459328675,c(-59.9131310486918, -62.5832911207251)
"173712",2018-07-23 07:00:00,-59.9110493989761,-62.5824737327025,1,"173712_real",-86,2018-07-23,-1.5373088568449,0.0102237006649375,FALSE,1.02237006649375,0.0494399853050709,-0.0128177739679813,-1.67241431772709,-10052.4010704788,c(-59.9110493989761, -62.5824737327025)
"173712",2018-07-23 13:00:00,-59.873058322218,-62.5768442681129,1,"173712_real",-376,2018-07-23,-1.59443950653076,0.00686666462570429,FALSE,0.686666462570429,0.0732444226741791,-0.00305185094475746,-1.67302468791604,-9260.81857825546,c(-59.873058322218, -62.5768442681129)
"173712",2018-07-23 19:00:00,-59.8062414723111,-62.5671295120973,1,"173712_real",-486,2018-07-23,-1.59443950653076,0.00686666462570429,FALSE,0.686666462570429,0.0732444226741791,-0.00305185094475746,-1.67302468791604,-8069.4675030714,c(-59.8062414723111, -62.5671295120973)
"173712",2018-07-24 13:00:00,-59.5025152708914,-62.520580837107,1,"173712_real",-522,2018-07-24,-1.58931239694357,0.00617999816313386,FALSE,0.617999816313386,0.104373302310705,0.0439466536045074,-1.68675801716745,-3648.14465200895,c(-59.5025152708914, -62.520580837107)
"173712",2018-07-24 19:00:00,-59.3903055035315,-62.5016642999276,1,"173712_real",-564,2018-07-24,-1.60103150457144,0.00648518325760961,FALSE,0.648518325760961,0.13489181175828,0.0592059083282948,-1.6885891277343,-4884.13540577426,c(-59.3903055035315, -62.5016642999276)
"173712",2018-07-25 01:00:00,-59.286485467111,-62.4822833098543,1,"173712_real",-500,2018-07-25,-1.64204838126898,0.00930814538151026,FALSE,0.930814538151026,0.17578661441803,0.0744651630520821,-1.70506912283599,-3970.51697101624,c(-59.286485467111, -62.4822833098543)
"173712",2018-07-25 07:00:00,-59.2048106223043,-62.4631346815938,1,"173712_real",-542,2018-07-25,-1.65596482157707,0.00953703420236707,FALSE,0.953703420236707,0.177007354795933,0.0683614611625671,-1.7075106035918,-3389.64630165244,c(-59.2048106223043, -62.4631346815938)
"173712",2018-07-25 13:00:00,-59.1349822165846,-62.4444812286776,1,"173712_real",-706,2018-07-25,-1.57319862395525,0.00797296059317887,FALSE,0.797296059317887,0.127567369490862,0.0512710958719254,-1.69835505075753,-3723.55886357543,c(-59.1349822165846, -62.4444812286776)
"173712",2018-07-25 19:00:00,-59.0767546393082,-62.4266639859112,1,"173712_real",-660,2018-07-25,-1.57466351240873,0.0080492568667978,FALSE,0.80492568667978,0.143436994403601,0.042115543037653,-1.69957579113543,-4528.17091819684,c(-59.0767546393082, -62.4266639859112)
"173712",2018-07-26 01:00:00,-59.029865164114,-62.4100162144913,1,"173712_real",-479,2018-07-26,-1.59736928343773,0.0104907376226038,FALSE,1.04907376226038,0.129398480057716,0.0402844324707985,-1.70232245698571,-3902.63302882049,c(-59.029865164114, -62.4100162144913)
"173712",2018-07-26 07:00:00,-58.9940518359059,-62.3948663959436,1,"173712_real",-261,2018-07-26,-1.59736928343773,0.0104907376226038,FALSE,1.04907376226038,0.129398480057716,0.0402844324707985,-1.70232245698571,-2435.51239779822,c(-58.9940518359059, -62.3948663959436)
"173712",2018-07-26 13:00:00,-58.9690683927933,-62.381541631004,1,"173712_real",-242,2018-07-26,-1.59736928343773,0.0104907376226038,FALSE,1.04907376226038,0.129398480057716,0.0402844324707985,-1.70232245698571,-1482.34748846667,c(-58.9690683927933, -62.381541631004)
"173712",2018-07-26 19:00:00,-58.9546955937661,-62.3703710861927,1,"173712_real",-436,2018-07-26,-1.62813194096088,0.00995666370727122,FALSE,0.995666370727122,0.130619220435619,0.109866634011269,-1.69835505075753,-1636.62474528412,c(-58.9546955937661, -62.3703710861927)
"173712",2018-07-27 01:00:00,-58.9507487697872,-62.3616891756772,1,"173712_real",-590,2018-07-27,-1.56953640282154,0.00152592547237873,FALSE,0.152592547237873,0.314340647310019,0.107425153255463,-1.68401135131717,-2302.53063329199,c(-58.9507487697872, -62.3616891756772)
"173712",2018-07-27 07:00:00,-58.9570817469549,-62.3558382302909,1,"173712_real",-497,2018-07-27,-1.56953640282154,0.00152592547237873,FALSE,0.152592547237873,0.314340647310019,0.107425153255463,-1.68401135131717,-3028.12427512755,c(-58.9570817469549, -62.3558382302909)
"173712",2018-07-27 13:00:00,-58.9735874892053,-62.3531704726039,1,"173712_real",-221,2018-07-27,-1.53071685880423,0.00137333292514086,FALSE,0.137333292514086,0.367442853748798,0.0732444226741791,-1.68248542584479,-3741.95164349322,c(-58.9735874892053, -62.3531704726039)
"173712",2018-07-27 19:00:00,-59.000195877521,-62.354049172597,1,"173712_real",-33,2018-07-27,-1.53071685880423,0.00137333292514086,FALSE,0.137333292514086,0.367442853748798,0.0732444226741791,-1.68248542584479,-4565.08696259384,c(-59.000195877521, -62.354049172597)
"173712",2018-07-28 01:00:00,-59.0368689917899,-62.3588488904763,1,"173712_real",-1,2018-07-28,-1.56514173746109,0.0365840632002801,FALSE,3.65840632002801,0.0305185094475746,0.100711081176996,-1.67973875999451,-5748.73838330215,c(-59.0368689917899, -62.3588488904763)
"173712",2018-07-28 07:00:00,-59.0835940924523,-62.3679547084461,1,"173712_real",-65,2018-07-28,-1.55635240674019,0.0417340616695583,FALSE,4.17340616695583,-0.0323496200144291,0.268562883138657,-1.68645283207297,-7553.05701342465,c(-59.0835940924523, -62.3679547084461)
"173712",2018-07-28 13:00:00,-59.1403741922476,-62.3817602928776,1,"173712_real",-548,2018-07-28,-1.58198795467615,0.258720663841814,FALSE,25.8720663841814,0.0695822015404701,0.0964384898543358,-1.67882320471108,-10089.4615624789,c(-59.1403741922476, -62.3817602928776)
"173712",2018-07-28 19:00:00,-59.2072155989942,-62.4006644774153,1,"173712_real",-438,2018-07-28,-1.58198795467615,0.258720663841814,FALSE,25.8720663841814,0.0695822015404701,0.0964384898543358,-1.67882320471108,-9632.14062026341,c(-59.2072155989942, -62.4006644774153)
"173712",2018-07-29 01:00:00,-59.2858175719275,-62.4260494333875,1,"173712_real",-175,2018-07-29,-1.58418528735638,0.260780663229525,FALSE,26.0780663229525,0.0469985045492649,0.0268562883138657,-1.66936246678233,-9062.72457740901,c(-59.2858175719275, -62.4260494333875)
"173712",2018-07-29 07:00:00,-59.3814994787795,-62.4615049874087,1,"173712_real",-171,2018-07-29,-1.59590439498425,0.111774040851742,FALSE,11.1774040851742,0.108645893633366,0.0402844324707985,-1.67210913263261,-8739.44055583638,c(-59.3814994787795, -62.4615049874087)
"173712",2018-07-29 13:00:00,-59.4764692277004,-62.4979408179248,1,"173712_real",-585,2018-07-29,-1.59297461807728,0.079996642889455,FALSE,7.9996642889455,0.083010345697403,0.0219733268022537,-1.66966765187681,-5698.54593215386,c(-59.4764692277004, -62.4979408179248)
"173712",2018-07-29 19:00:00,-59.5612310725704,-62.5311218999369,1,"173712_real",-108,2018-07-29,-1.5863826200366,0.100138859124854,FALSE,10.0138859124854,0.0567644275724888,0.0323496200144291,-1.66661580093205,-4343.35286723323,c(-59.5612310725704, -62.5311218999369)
"173712",2018-07-30 01:00:00,-59.6219590376838,-62.5550990774214,1,"173712_real",-123,2018-07-30,-1.62153994292021,0.0447096163406968,FALSE,4.47096163406968,0.106814783066511,0.0775170139968395,-1.68004394508898,-5183.25938671943,c(-59.6219590376838, -62.5550990774214)
"173712",2018-07-30 07:00:00,-59.6346469553507,-62.5600183791741,1,"173712_real",-194,2018-07-30,-1.61421550065279,0.034867397043854,FALSE,3.4867397043854,0.104373302310705,0.0714133121073246,-1.6772972792387,-5334.23348745667,c(-59.6346469553507, -62.5600183791741)
"173712",2018-07-30 13:00:00,-59.6297847368292,-62.5583558048968,1,"173712_real",-203,2018-07-30,-1.61421550065279,0.034867397043854,FALSE,3.4867397043854,0.104373302310705,0.0714133121073246,-1.6772972792387,-5302.28131525673,c(-59.6297847368292, -62.5583558048968)
"173712",2018-07-30 19:00:00,-59.6152570547446,-62.5535878671959,1,"173712_real",-56,2018-07-30,-1.62153994292021,0.0447096163406968,FALSE,4.47096163406968,0.106814783066511,0.0775170139968395,-1.68004394508898,-4979.12902205539,c(-59.6152570547446, -62.5535878671959)
"173712",2018-07-31 01:00:00,-59.5996507771723,-62.5497032902896,1,"173712_real",-25,2018-07-31,-1.63692127168179,0.0485244300216436,FALSE,4.85244300216436,0.0964384898543358,0.0897244177758694,-1.67394024319947,-4531.22395369938,c(-59.5996507771723, -62.5497032902896)
"173712",2018-07-31 07:00:00,-59.5922721109299,-62.5515213166814,1,"173712_real",-171,2018-07-31,-1.63692127168179,0.0485244300216436,FALSE,4.85244300216436,0.0964384898543358,0.0897244177758694,-1.67394024319947,-4104.24863852705,c(-59.5922721109299, -62.5515213166814)
"173712",2018-07-31 13:00:00,-59.5879358696224,-62.5551915812581,1,"173712_real",-267,2018-07-31,-1.63692127168179,0.0485244300216436,FALSE,4.85244300216436,0.0964384898543358,0.0897244177758694,-1.67394024319947,-3694.16054375869,c(-59.5879358696224, -62.5551915812581)
"173712",2018-07-31 19:00:00,-59.5853468096029,-62.5595621580694,1,"173712_real",-351,2018-07-31,-1.63692127168179,0.0485244300216436,FALSE,4.85244300216436,0.0964384898543358,0.0897244177758694,-1.67394024319947,-3325.71498512882,c(-59.5853468096029, -62.5595621580694)
"173712",2018-08-01 01:00:00,-59.5832228730342,-62.5634875844408,1,"173712_real",-423,2018-08-01,-1.64790793508291,0.150189214618877,FALSE,15.0189214618877,0.0885036773979664,0.0933866389095783,-1.66997283697128,-3004.11650699045,c(-59.5832228730342, -62.5634875844408)
"173712",2018-08-01 07:00:00,-59.5802880778184,-62.5658230520229,1,"173712_real",-423,2018-08-01,-1.64790793508291,0.150189214618877,FALSE,15.0189214618877,0.0885036773979664,0.0933866389095783,-1.66997283697128,-2739.89513833078,c(-59.5802880778184, -62.5658230520229)
"173712",2018-08-01 13:00:00,-59.5752662504293,-62.5654188277229,1,"173712_real",-433,2018-08-01,-1.64790793508291,0.150189214618877,FALSE,15.0189214618877,0.0885036773979664,0.0933866389095783,-1.66997283697128,-2544.4091537786,c(-59.5752662504293, -62.5654188277229)
"173712",2018-08-01 19:00:00,-59.5668754353913,-62.5611146578007,1,"173712_real",-406,2018-08-01,-1.64790793508291,0.150189214618877,FALSE,15.0189214618877,0.0885036773979664,0.0933866389095783,-1.66997283697128,-2430.29207651681,c(-59.5668754353913, -62.5611146578007)
"173712",2018-08-02 01:00:00,-59.5528652528619,-62.5507212882659,1,"173712_real",-367,2018-08-02,-1.63399149477482,0.215117343468592,FALSE,21.5117343468592,0.080568864941597,0.109256263822317,-1.67577135376632,-2533.21583394988,c(-59.5528652528619, -62.5507212882659)
"173712",2018-08-02 07:00:00,-59.5283947665484,-62.5294875957212,1,"173712_real",-319,2018-08-02,-1.60542616993189,0.215422528563067,FALSE,21.5422528563067,0.0476088747382164,0.0878933072090149,-1.67271950282156,-3416.55781738445,c(-59.5283947665484, -62.5294875957212)
"173712",2018-08-02 13:00:00,-59.4991045926808,-62.5045566609793,1,"173712_real",-602,2018-08-02,-1.60542616993189,0.215422528563067,FALSE,21.5422528563067,0.0476088747382164,0.0878933072090149,-1.67271950282156,-5266.4074833579,c(-59.4991045926808, -62.5045566609793)
"173712",2018-08-02 19:00:00,-59.4658369613783,-62.4780144611119,1,"173712_real",-344,2018-08-02,-1.60542616993189,0.215422528563067,FALSE,21.5422528563067,0.0476088747382164,0.0878933072090149,-1.67271950282156,-7799.9884514052,c(-59.4658369613783, -62.4780144611119)
"173712",2018-08-03 19:00:00,-59.3216030741063,-62.4086141250225,1,"173712_real",-85,2018-08-03,-1.58491773158312,0.157551805023104,FALSE,15.7551805023104,0.0482192449271679,-0.0445570237934589,-1.66753135621548,-11688.3558739116,c(-59.3216030741063, -62.4086141250225)
"173712",2018-08-04 01:00:00,-59.308144125572,-62.4155074309461,1,"173712_real",-132,2018-08-04,-1.59956661611795,0.122226630337536,FALSE,12.2226630337536,0.0915555283427238,0.0720236822962761,-1.69194616377354,-10669.0809750032,c(-59.308144125572, -62.4155074309461)
"173712",2018-08-04 07:00:00,-59.3254580320764,-62.4470875984652,1,"173712_real",-194,2018-08-04,-1.59956661611795,0.122226630337536,FALSE,12.2226630337536,0.0915555283427238,0.0720236822962761,-1.69194616377354,-8284.19554425619,c(-59.3254580320764, -62.4470875984652)
"173712",2018-08-04 13:00:00,-59.3552955211822,-62.4850267714194,1,"173712_real",-463,2018-08-04,-1.61934261023998,0.0624484999570996,FALSE,6.24484999570996,0.142216254025698,0.0604266487061977,-1.69713431037962,-5805.52279767421,c(-59.3552955211822, -62.4850267714194)
"173712",2018-08-04 19:00:00,-59.3937136275583,-62.5227056175089,1,"173712_real",-641,2018-08-04,-1.61128572374582,0.0596255378331989,FALSE,5.96255378331989,0.131839960813522,0.0555436871945858,-1.69530319981277,-2687.62766516127,c(-59.3937136275583, -62.5227056175089)
"173712",2018-08-05 01:00:00,-59.4370253847563,-62.5514822677241,1,"173712_real",-763,2018-08-05,-1.61055327951908,0.158810693537816,FALSE,15.8810693537816,0.134281441569328,0.108035523444414,-1.7075106035918,478.425606526599,c(-59.4370253847563, -62.5514822677241)
"173712",2018-08-05 07:00:00,-59.4824139005425,-62.5583086308705,1,"173712_real",-620,2018-08-05,-1.60615861415863,0.146488845348358,FALSE,14.6488845348358,0.142216254025698,0.13489181175828,-1.70415356755257,561.719763585153,c(-59.4824139005425, -62.5583086308705)
"173712",2018-08-05 13:00:00,-59.5243858083835,-62.5564024308,1,"173712_real",-489,2018-08-05,-1.60615861415863,0.146488845348358,FALSE,14.6488845348358,0.142216254025698,0.13489181175828,-1.70415356755257,-1020.54300944172,c(-59.5243858083835, -62.5564024308)
"173712",2018-08-05 19:00:00,-59.5586537532355,-62.5487079017672,1,"173712_real",-280,2018-08-05,-1.60469372570515,0.113795892102644,FALSE,11.3795892102644,0.159916989505291,0.173955503851175,-1.69927060604095,-2904.44641965167,c(-59.5586537532355, -62.5487079017672)
"173712",2018-08-06 07:00:00,-59.5697599834802,-62.5264813806606,1,"173712_real",-38,2018-08-06,-1.528519526124,0.131000701803714,FALSE,13.1000701803714,0.0689718313515186,0.161748100072145,-1.68950468301773,-5018.62349241289,c(-59.5697599834802, -62.5264813806606)
"173712",2018-08-06 13:00:00,-59.5490099933935,-62.5138730051537,1,"173712_real",-137,2018-08-06,-1.528519526124,0.131000701803714,FALSE,13.1000701803714,0.0689718313515186,0.161748100072145,-1.68950468301773,-5444.29164199525,c(-59.5490099933935, -62.5138730051537)
"173712",2018-08-06 19:00:00,-59.5188781884652,-62.4997901810705,1,"173712_real",-484,2018-08-06,-1.56367684900761,0.118259224109352,FALSE,11.8259224109352,0.0878933072090149,0.109256263822317,-1.69469282962382,-6105.3739631398,c(-59.5188781884652, -62.4997901810705)
"173712",2018-08-07 01:00:00,-59.4821659106155,-62.4837793856978,1,"173712_real",-524,2018-08-07,-1.53657641261816,0.237395855365321,FALSE,23.7395855365321,0.0701925717294216,0.127567369490862,-1.68797875754535,-7300.13215511462,c(-59.4821659106155, -62.4837793856978)
"173712",2018-08-07 07:00:00,-59.4416577715928,-62.465384704602,1,"173712_real",-176,2018-08-07,-1.54756307601929,0.286912136944011,FALSE,28.6912136944011,0.101321451365948,0.135502181947231,-1.69103060849011,-9092.31040271239,c(-59.4416577715928, -62.465384704602)
"173712",2018-08-08 01:00:00,-59.3264016625957,-62.3905731648096,1,"173712_real",-127,2018-08-08,-1.528519526124,0.54525131941773,FALSE,54.525131941773,0.042115543037653,0.0775170139968395,-1.667226171121,-13519.5657835354,c(-59.3264016625957, -62.3905731648096)
"173712",2018-08-08 07:00:00,-59.3044882184081,-62.3547626122262,1,"173712_real",-221,2018-08-08,-1.60542616993189,0.203291421057656,FALSE,20.3291421057656,-0.00854518264532089,0.0988799706101418,-1.66814172640443,-16425.8633438122,c(-59.3044882184081, -62.3547626122262)
"173712",2018-08-08 13:00:00,-59.2856559060678,-62.3215415030217,1,"173712_real",-238,2018-08-08,-1.43696399778128,0.386593218427151,FALSE,38.6593218427151,-0.0311288796365261,0.115970335900784,-1.67302468791604,-19124.9395257701,c(-59.2856559060678, -62.3215415030217)
"173712",2018-08-08 19:00:00,-59.2666397779177,-62.2968453462435,1,"173712_real",-120,2018-08-08,-1.43696399778128,0.386593218427151,FALSE,38.6593218427151,-0.0311288796365261,0.115970335900784,-1.67302468791604,-19471.7859909352,c(-59.2666397779177, -62.2968453462435)
"173712",2018-08-09 01:00:00,-59.2430878121068,-62.2898415660964,1,"173712_real",-47,2018-08-09,-1.39960934221745,0.11837366851978,FALSE,11.837366851978,0.0799584947526455,-0.0500503554940224,-1.67424542829394,-18855.5703137425,c(-59.2430878121068, -62.2898415660964)
"173712",2018-08-09 07:00:00,-59.2087485800919,-62.3171309987982,1,"173712_real",-192,2018-08-09,-1.53364663571119,0.133175145601854,FALSE,13.3175145601854,0.0653096102178097,-0.043336283415556,-1.67210913263261,-15757.7857888796,c(-59.2087485800919, -62.3171309987982)
"173712",2018-08-09 13:00:00,-59.1739441417065,-62.3547315561293,1,"173712_real",-486,2018-08-09,-1.49189731478691,0.333567308261991,FALSE,33.3567308261991,0.136112552136183,-0.196539200842381,-1.67058320716023,-12439.7054097624,c(-59.1739441417065, -62.3547315561293)
"173712",2018-08-09 19:00:00,-59.1438449686037,-62.3948189695903,1,"173712_real",-573,2018-08-09,-1.56367684900761,0.229232154088095,FALSE,22.9232154088095,0.100711081176996,-0.0366222113370895,-1.67332987301052,-9134.47224958051,c(-59.1438449686037, -62.3948189695903)
"173712",2018-08-10 01:00:00,-59.1260065014715,-62.4276358762723,1,"173712_real",-654,2018-08-10,-1.60176394879818,0.117152928141877,FALSE,11.7152928141877,0.0952177494764328,0.0329599902033806,-1.68584246188402,-5374.15257860459,c(-59.1260065014715, -62.4276358762723)
"173712",2018-08-10 07:00:00,-59.1336966526865,-62.4394023401025,1,"173712_real",-699,2018-08-10,-1.60176394879818,0.117152928141877,FALSE,11.7152928141877,0.0952177494764328,0.0329599902033806,-1.68584246188402,-4238.69407534492,c(-59.1336966526865, -62.4394023401025)
"173712",2018-08-10 13:00:00,-59.1526433374589,-62.4415598062236,1,"173712_real",-665,2018-08-10,-1.60176394879818,0.117152928141877,FALSE,11.7152928141877,0.0952177494764328,0.0329599902033806,-1.68584246188402,-4345.98812454146,c(-59.1526433374589, -62.4415598062236)
"173712",2018-08-10 19:00:00,-59.1804650295463,-62.435730933878,1,"173712_real",-567,2018-08-10,-1.60176394879818,0.117152928141877,FALSE,11.7152928141877,0.0952177494764328,0.0329599902033806,-1.68584246188402,-5513.55293401163,c(-59.1804650295463, -62.435730933878)
"173712",2018-08-11 01:00:00,-59.2148368841009,-62.4234719053472,1,"173712_real",-349,2018-08-11,-1.66182437539101,0.232512893853709,FALSE,23.2512893853709,0.0439466536045074,0.0439466536045074,-1.68401135131717,-7515.96759816754,c(-59.2148368841009, -62.4234719053472)
"173712",2018-08-11 07:00:00,-59.2534561464453,-62.4062981605143,1,"173712_real",-212,2018-08-11,-1.66182437539101,0.232512893853709,FALSE,23.2512893853709,0.0439466536045074,0.0439466536045074,-1.68401135131717,-10128.2778382674,c(-59.2534561464453, -62.4062981605143)
"173712",2018-08-11 13:00:00,-59.2940158504362,-62.3857083820375,1,"173712_real",-215,2018-08-11,-1.65523237735033,0.327196569414809,FALSE,32.7196569414809,0.0518814660608768,0.0677510909736156,-1.68034913018346,-13144.7606483719,c(-59.2940158504362, -62.3857083820375)
"173712",2018-08-11 19:00:00,-59.3341907895245,-62.3632007975812,1,"173712_real",-167,2018-08-11,-1.66255681961775,0.206114383181557,FALSE,20.6114383181557,-0.0262459181249142,0.0689718313515186,-1.68065431527793,-16341.0216446516,c(-59.3341907895245, -62.3632007975812)
"173712",2018-08-12 01:00:00,-59.3708660428592,-62.3404170964185,1,"173712_real",-68,2018-08-12,-1.63325905054808,0.116122928448021,FALSE,11.6122928448021,-0.000610370188951492,0.0189214758574963,-1.67363505810499,-19482.884527007,c(-59.3708660428592, -62.3404170964185)
"173712",2018-08-12 07:00:00,-59.3988951940813,-62.319471210785,1,"173712_real",-40,2018-08-12,-1.65230260044336,0.49573503783904,FALSE,49.573503783904,0.0152592547237873,-0.0164799951016903,-1.67241431772709,-22224.5995195638,c(-59.3988951940813, -62.319471210785)
"173712",2018-08-12 13:00:00,-59.4209282001505,-62.3019271867916,1,"173712_real",-14,2018-08-12,-1.65230260044336,0.49573503783904,FALSE,49.573503783904,0.0152592547237873,-0.0164799951016903,-1.67241431772709,-24483.1818509861,c(-59.4209282001505, -62.3019271867916)
"173712",2018-08-12 19:00:00,-59.4357350658612,-62.2900515512568,1,"173712_real",-14,2018-08-12,-1.6039612814784,0.209929196862504,FALSE,20.9929196862504,-0.0415051728487015,0.00976592302322388,-1.67485579848289,-26009.3900135346,c(-59.4357350658612, -62.2900515512568)
"173712",2018-08-13 01:00:00,-59.4420747126302,-62.2861196168922,1,"173712_real",-14,2018-08-13,-1.6039612814784,0.0368129520211369,FALSE,3.68129520211369,-0.0347911007702351,0.00671407207846642,-1.66264839470387,-26552.7970543923,c(-59.4420747126302, -62.2861196168922)
